InvoiceId,ChargePeriodStart,ChargePeriodEnd,ProviderName,ServiceName,ConsumedQuantity,ConsumedUnit,PricingCurrency,PricingCurrencyListUnitPrice,PricingCurrencyContractedUnitPrice,PricingCurrencyEffectiveCost,BillingCurrency,ListCost,EffectiveCost,BillingAccountId,BillingAccountType,SubAccountType,RegionId
AZU-3814,2025-05-09,2025-05-10,Azure,Blob Storage,47,Hours,USD,5.84,5.68,266.87,USD,301.63,277.87,Az-Account,Billing Account,Subscription,Azure-us-east-1
AZU-9898,2025-05-09,2025-05-10,Azure,Functions,54,Hours,USD,1.87,1.7,91.92,USD,110.23,83.17,Az-Account,Billing Account,Subscription,Azure-us-east-1
GCP-1391,2025-05-09,2025-05-10,GCP,Compute Engine,23,Hours,USD,4.81,4.16,95.68,USD,119.1,101.17,GC-Account,Billing Account,Project,GCP-us-east-1
GCP-7413,2025-05-09,2025-05-10,GCP,Cloud Storage,78,Hours,USD,1.3,1.18,91.66,USD,103.73,78.49,GC-Account,Billing Account,Project,GCP-us-east-1
GCP-1148,2025-05-09,2025-05-10,GCP,Cloud Functions,25,Hours,USD,8.81,8.28,207.1,USD,228.33,161.8,GC-Account,Billing Account,Project,GCP-us-east-1
SNO-8262,2025-05-09,2025-05-10,Snowflake,Warehouse,15,Credit,USD,14.17,13.57,203.53,USD,232.9,168.72,Sn-Account,Billing Account,Subscription,Snowflake-us-east-1
SNO-4430,2025-05-09,2025-05-10,Snowflake,Storage,41,Credit,USD,4.58,4.17,170.78,USD,188.77,146.5,Sn-Account,Billing Account,Subscription,Snowflake-us-east-1
DAT-6473,2025-05-09,2025-05-10,Databricks,Jobs,63,Credit,USD,1.45,1.41,88.95,USD,98.34,81.59,Da-Account,Billing Account,Subscription,Databricks-us-east-1
DAT-8237,2025-05-09,2025-05-10,Databricks,Clusters,30,Credit,USD,5.31,4.7,141.03,USD,163.7,152.34,Da-Account,Billing Account,Subscription,Databricks-us-east-1
OPE-2700,2025-05-09,2025-05-10,OpenAI,GPT-4 API,53,Credit,USD,3.59,3.52,186.58,USD,196.99,160.07,Op-Account,Billing Account,Subscription,OpenAI-us-east-1
OPE-2233,2025-05-09,2025-05-10,OpenAI,Embedding API,37,Credit,USD,3.11,2.76,102.23,USD,120.76,104.44,Op-Account,Billing Account,Subscription,OpenAI-us-east-1
AWS-7441,2025-05-10,2025-05-11,AWS,EC2,99,Hours,USD,1.41,1.34,133.11,USD,141.43,116.5,AW-Account,Payer Account,Subscription,AWS-us-east-1
AWS-4491,2025-05-10,2025-05-11,AWS,S3,46,Hours,USD,4.56,3.91,179.98,USD,213.96,150.82,AW-Account,Payer Account,Subscription,AWS-us-east-1
AWS-6222,2025-05-10,2025-05-11,AWS,Lambda,16,Hours,USD,3.01,2.88,46.06,USD,51.96,41.04,AW-Account,Payer Account,Subscription,AWS-us-east-1
AZU-4693,2025-05-10,2025-05-11,Azure,VM,44,Hours,USD,4.5,4.34,190.8,USD,208.59,160.47,Az-Account,Billing Account,Subscription,Azure-us-east-1
AZU-5117,2025-05-10,2025-05-11,Azure,Blob Storage,29,Hours,USD,6.03,5.53,160.5,USD,191.09,172.82,Az-Account,Billing Account,Subscription,Azure-us-east-1
AZU-1703,2025-05-10,2025-05-11,Azure,Functions,28,Hours,USD,8.62,8.28,231.82,USD,241.97,192.2,Az-Account,Billing Account,Subscription,Azure-us-east-1
GCP-1762,2025-05-10,2025-05-11,GCP,Compute Engine,35,Hours,USD,4.42,4.21,147.27,USD,169.37,157.72,GC-Account,Billing Account,Project,GCP-us-east-1
GCP-5738,2025-05-10,2025-05-11,GCP,Cloud Storage,48,Hours,USD,4.26,3.94,189.11,USD,222.89,190.91,GC-Account,Billing Account,Project,GCP-us-east-1
GCP-1560,2025-05-10,2025-05-11,GCP,Cloud Functions,57,Hours,USD,2.03,1.84,104.69,USD,125.29,89.77,GC-Account,Billing Account,Project,GCP-us-east-1
SNO-5930,2025-05-10,2025-05-11,Snowflake,Warehouse,36,Credit,USD,3.38,3.07,110.64,USD,132.44,118.49,Sn-Account,Billing Account,Subscription,Snowflake-us-east-1
SNO-7543,2025-05-10,2025-05-11,Snowflake,Storage,15,Credit,USD,17.51,17.13,257.01,USD,277.2,239.17,Sn-Account,Billing Account,Subscription,Snowflake-us-east-1
DAT-5641,2025-05-10,2025-05-11,Databricks,Jobs,77,Credit,USD,3.73,3.37,259.71,USD,314.25,239.21,Da-Account,Billing Account,Subscription,Databricks-us-east-1
DAT-2970,2025-05-10,2025-05-11,Databricks,Clusters,73,Credit,USD,3.5,3.26,237.71,USD,266.75,221.14,Da-Account,Billing Account,Subscription,Databricks-us-east-1
OPE-6828,2025-05-10,2025-05-11,OpenAI,GPT-4 API,70,Credit,USD,4.12,3.87,270.75,USD,293.47,233.55,Op-Account,Billing Account,Subscription,OpenAI-us-east-1
OPE-3963,2025-05-10,2025-05-11,OpenAI,Embedding API,66,Credit,USD,1.49,1.46,96.28,USD,101.18,88.47,Op-Account,Billing Account,Subscription,OpenAI-us-east-1
AWS-7323,2025-05-11,2025-05-12,AWS,EC2,85,Hours,USD,1.07,1.0,84.85,USD,96.71,85.54,AW-Account,Payer Account,Subscription,AWS-us-east-1
AWS-2646,2025-05-11,2025-05-12,AWS,S3,68,Hours,USD,1.72,1.49,101.27,USD,128.62,115.49,AW-Account,Payer Account,Subscription,AWS-us-east-1
AWS-8145,2025-05-11,2025-05-12,AWS,Lambda,97,Hours,USD,2.38,2.28,221.3,USD,236.1,211.66,AW-Account,Payer Account,Subscription,AWS-us-east-1
AZU-3194,2025-05-11,2025-05-12,Azure,VM,29,Hours,USD,10.13,8.87,257.15,USD,302.83,278.75,Az-Account,Billing Account,Subscription,Azure-us-east-1
AZU-6936,2025-05-11,2025-05-12,Azure,Blob Storage,34,Hours,USD,7.38,6.28,213.59,USD,270.09,207.71,Az-Account,Billing Account,Subscription,Azure-us-east-1
AZU-4143,2025-05-11,2025-05-12,Azure,Functions,45,Hours,USD,1.49,1.35,60.82,USD,69.24,58.84,Az-Account,Billing Account,Subscription,Azure-us-east-1
GCP-3946,2025-05-11,2025-05-12,GCP,Compute Engine,66,Hours,USD,1.72,1.51,99.97,USD,118.75,91.59,GC-Account,Billing Account,Project,GCP-us-east-1
GCP-2828,2025-05-11,2025-05-12,GCP,Cloud Storage,55,Hours,USD,1.91,1.62,89.21,USD,105.83,83.81,GC-Account,Billing Account,Project,GCP-us-east-1
GCP-2066,2025-05-11,2025-05-12,GCP,Cloud Functions,63,Hours,USD,2.14,2.0,126.07,USD,144.75,133.74,GC-Account,Billing Account,Project,GCP-us-east-1
SNO-9327,2025-05-11,2025-05-12,Snowflake,Warehouse,92,Credit,USD,0.68,0.6,55.24,USD,69.17,62.71,Sn-Account,Billing Account,Subscription,Snowflake-us-east-1
SNO-1170,2025-05-11,2025-05-12,Snowflake,Storage,85,Credit,USD,0.69,0.62,52.35,USD,62.55,49.01,Sn-Account,Billing Account,Subscription,Snowflake-us-east-1
DAT-9156,2025-05-11,2025-05-12,Databricks,Jobs,77,Credit,USD,0.58,0.55,42.01,USD,45.74,40.02,Da-Account,Billing Account,Subscription,Databricks-us-east-1
DAT-5452,2025-05-11,2025-05-12,Databricks,Clusters,66,Credit,USD,2.9,2.59,170.94,USD,193.8,165.68,Da-Account,Billing Account,Subscription,Databricks-us-east-1
OPE-3679,2025-05-11,2025-05-12,OpenAI,GPT-4 API,22,Credit,USD,10.77,9.34,205.49,USD,246.8,216.31,Op-Account,Billing Account,Subscription,OpenAI-us-east-1
OPE-9288,2025-05-11,2025-05-12,OpenAI,Embedding API,56,Credit,USD,2.45,2.33,130.38,USD,143.86,109.7,Op-Account,Billing Account,Subscription,OpenAI-us-east-1
AWS-1813,2025-05-12,2025-05-13,AWS,EC2,89,Hours,USD,2.35,2.13,189.76,USD,221.68,203.12,AW-Account,Payer Account,Subscription,AWS-us-east-1
AWS-4864,2025-05-12,2025-05-13,AWS,S3,96,Hours,USD,1.06,0.91,87.84,USD,102.26,74.82,AW-Account,Payer Account,Subscription,AWS-us-east-1
AWS-5160,2025-05-12,2025-05-13,AWS,Lambda,29,Hours,USD,6.76,6.19,179.48,USD,208.27,168.37,AW-Account,Payer Account,Subscription,AWS-us-east-1
AZU-1854,2025-05-12,2025-05-13,Azure,VM,77,Hours,USD,0.33,0.31,23.52,USD,26.69,25.25,Az-Account,Billing Account,Subscription,Azure-us-east-1
AZU-8033,2025-05-12,2025-05-13,Azure,Blob Storage,74,Hours,USD,0.9,0.83,61.7,USD,67.51,49.93,Az-Account,Billing Account,Subscription,Azure-us-east-1
AZU-8288,2025-05-12,2025-05-13,Azure,Functions,78,Hours,USD,3.52,3.16,246.31,USD,301.15,272.6,Az-Account,Billing Account,Subscription,Azure-us-east-1
GCP-2972,2025-05-12,2025-05-13,GCP,Compute Engine,44,Hours,USD,6.29,5.41,237.97,USD,298.12,280.06,GC-Account,Billing Account,Project,GCP-us-east-1
GCP-6774,2025-05-12,2025-05-13,GCP,Cloud Storage,18,Hours,USD,3.37,3.1,55.73,USD,65.29,59.66,GC-Account,Billing Account,Project,GCP-us-east-1
GCP-7011,2025-05-12,2025-05-13,GCP,Cloud Functions,63,Hours,USD,0.4,0.36,22.94,USD,25.75,22.9,GC-Account,Billing Account,Project,GCP-us-east-1
SNO-7613,2025-05-12,2025-05-13,Snowflake,Warehouse,34,Credit,USD,6.52,5.71,194.16,USD,235.61,222.1,Sn-Account,Billing Account,Subscription,Snowflake-us-east-1
SNO-6113,2025-05-12,2025-05-13,Snowflake,Storage,99,Credit,USD,2.97,2.74,271.23,USD,298.0,229.22,Sn-Account,Billing Account,Subscription,Snowflake-us-east-1
DAT-7415,2025-05-12,2025-05-13,Databricks,Jobs,71,Credit,USD,3.47,3.06,217.36,USD,256.87,226.43,Da-Account,Billing Account,Subscription,Databricks-us-east-1
DAT-9982,2025-05-12,2025-05-13,Databricks,Clusters,81,Credit,USD,2.55,2.48,200.71,USD,223.41,176.35,Da-Account,Billing Account,Subscription,Databricks-us-east-1
OPE-5057,2025-05-12,2025-05-13,OpenAI,GPT-4 API,87,Credit,USD,3.1,2.64,229.83,USD,294.41,227.25,Op-Account,Billing Account,Subscription,OpenAI-us-east-1
OPE-7781,2025-05-12,2025-05-13,OpenAI,Embedding API,75,Credit,USD,1.54,1.33,99.5,USD,125.36,112.05,Op-Account,Billing Account,Subscription,OpenAI-us-east-1
AWS-8675,2025-05-13,2025-05-14,AWS,EC2,51,Hours,USD,1.18,1.02,52.17,USD,62.62,58.28,AW-Account,Payer Account,Subscription,AWS-us-east-1
AWS-4789,2025-05-13,2025-05-14,AWS,S3,30,Hours,USD,7.62,6.63,198.82,USD,242.61,214.65,AW-Account,Payer Account,Subscription,AWS-us-east-1
AWS-7529,2025-05-13,2025-05-14,AWS,Lambda,36,Hours,USD,7.57,6.72,242.09,USD,291.91,206.15,AW-Account,Payer Account,Subscription,AWS-us-east-1
AZU-6309,2025-05-13,2025-05-14,Azure,VM,89,Hours,USD,1.41,1.22,108.39,USD,134.08,111.88,Az-Account,Billing Account,Subscription,Azure-us-east-1
AZU-7913,2025-05-13,2025-05-14,Azure,Blob Storage,98,Hours,USD,2.19,1.87,183.63,USD,222.23,197.4,Az-Account,Billing Account,Subscription,Azure-us-east-1
AZU-7467,2025-05-13,2025-05-14,Azure,Functions,19,Hours,USD,11.4,10.81,205.41,USD,218.76,161.91,Az-Account,Billing Account,Subscription,Azure-us-east-1
GCP-6327,2025-05-13,2025-05-14,GCP,Compute Engine,24,Hours,USD,3.57,3.42,82.11,USD,91.61,66.05,GC-Account,Billing Account,Project,GCP-us-east-1
GCP-7338,2025-05-13,2025-05-14,GCP,Cloud Storage,60,Hours,USD,3.04,2.66,159.77,USD,192.9,156.59,GC-Account,Billing Account,Project,GCP-us-east-1
GCP-2197,2025-05-13,2025-05-14,GCP,Cloud Functions,92,Hours,USD,3.06,2.79,257.12,USD,288.28,209.44,GC-Account,Billing Account,Project,GCP-us-east-1
SNO-6188,2025-05-13,2025-05-14,Snowflake,Warehouse,34,Credit,USD,0.97,0.94,31.91,USD,33.72,23.62,Sn-Account,Billing Account,Subscription,Snowflake-us-east-1
SNO-3008,2025-05-13,2025-05-14,Snowflake,Storage,30,Credit,USD,3.17,3.04,91.16,USD,98.48,70.9,Sn-Account,Billing Account,Subscription,Snowflake-us-east-1
DAT-9980,2025-05-13,2025-05-14,Databricks,Jobs,13,Credit,USD,21.54,20.77,270.04,USD,302.91,273.59,Da-Account,Billing Account,Subscription,Databricks-us-east-1
DAT-3240,2025-05-13,2025-05-14,Databricks,Clusters,70,Credit,USD,2.78,2.49,174.07,USD,196.15,146.22,Da-Account,Billing Account,Subscription,Databricks-us-east-1
OPE-9481,2025-05-13,2025-05-14,OpenAI,GPT-4 API,23,Credit,USD,11.87,11.04,253.82,USD,294.78,233.23,Op-Account,Billing Account,Subscription,OpenAI-us-east-1
OPE-9698,2025-05-13,2025-05-14,OpenAI,Embedding API,36,Credit,USD,8.01,7.64,275.09,USD,311.57,221.66,Op-Account,Billing Account,Subscription,OpenAI-us-east-1
AWS-9332,2025-05-14,2025-05-15,AWS,EC2,10,Hours,USD,15.42,13.52,135.21,USD,168.19,120.35,AW-Account,Payer Account,Subscription,AWS-us-east-1
AWS-1260,2025-05-14,2025-05-15,AWS,S3,40,Hours,USD,5.1,4.86,194.5,USD,210.77,169.88,AW-Account,Payer Account,Subscription,AWS-us-east-1
AWS-4116,2025-05-14,2025-05-15,AWS,Lambda,78,Hours,USD,3.02,2.91,226.65,USD,249.87,187.58,AW-Account,Payer Account,Subscription,AWS-us-east-1
AZU-3332,2025-05-14,2025-05-15,Azure,VM,99,Hours,USD,1.28,1.24,122.94,USD,126.58,111.37,Az-Account,Billing Account,Subscription,Azure-us-east-1
AZU-6376,2025-05-14,2025-05-15,Azure,Blob Storage,46,Hours,USD,1.55,1.51,69.5,USD,76.97,71.24,Az-Account,Billing Account,Subscription,Azure-us-east-1
AZU-7257,2025-05-14,2025-05-15,Azure,Functions,92,Hours,USD,1.32,1.18,108.25,USD,131.01,101.17,Az-Account,Billing Account,Subscription,Azure-us-east-1
GCP-6672,2025-05-14,2025-05-15,GCP,Compute Engine,49,Hours,USD,0.62,0.56,27.66,USD,32.62,30.95,GC-Account,Billing Account,Project,GCP-us-east-1
GCP-5944,2025-05-14,2025-05-15,GCP,Cloud Storage,54,Hours,USD,1.92,1.83,98.96,USD,106.51,79.21,GC-Account,Billing Account,Project,GCP-us-east-1
GCP-6133,2025-05-14,2025-05-15,GCP,Cloud Functions,55,Hours,USD,4.13,3.98,218.72,USD,248.26,189.34,GC-Account,Billing Account,Project,GCP-us-east-1
SNO-3292,2025-05-14,2025-05-15,Snowflake,Warehouse,35,Credit,USD,7.02,6.38,223.39,USD,247.92,189.48,Sn-Account,Billing Account,Subscription,Snowflake-us-east-1
SNO-8130,2025-05-14,2025-05-15,Snowflake,Storage,97,Credit,USD,1.62,1.45,140.77,USD,158.52,143.84,Sn-Account,Billing Account,Subscription,Snowflake-us-east-1
DAT-6947,2025-05-14,2025-05-15,Databricks,Jobs,35,Credit,USD,4.02,3.83,134.04,USD,152.3,107.73,Da-Account,Billing Account,Subscription,Databricks-us-east-1
DAT-9250,2025-05-14,2025-05-15,Databricks,Clusters,57,Credit,USD,2.43,2.14,121.76,USD,149.27,106.51,Da-Account,Billing Account,Subscription,Databricks-us-east-1
OPE-4864,2025-05-14,2025-05-15,OpenAI,GPT-4 API,63,Credit,USD,1.88,1.79,112.73,USD,126.29,92.87,Op-Account,Billing Account,Subscription,OpenAI-us-east-1
OPE-4602,2025-05-14,2025-05-15,OpenAI,Embedding API,95,Credit,USD,2.84,2.46,234.07,USD,289.95,247.81,Op-Account,Billing Account,Subscription,OpenAI-us-east-1
AWS-6218,2025-05-15,2025-05-16,AWS,EC2,46,Hours,USD,1.11,1.01,46.27,USD,54.13,41.33,AW-Account,Payer Account,Subscription,AWS-us-east-1
AWS-6365,2025-05-15,2025-05-16,AWS,S3,68,Hours,USD,1.91,1.84,124.79,USD,136.65,115.76,AW-Account,Payer Account,Subscription,AWS-us-east-1
AWS-1045,2025-05-15,2025-05-16,AWS,Lambda,61,Hours,USD,1.11,1.04,63.63,USD,70.29,54.67,AW-Account,Payer Account,Subscription,AWS-us-east-1
AZU-1623,2025-05-15,2025-05-16,Azure,VM,10,Hours,USD,13.55,12.36,123.62,USD,141.85,130.83,Az-Account,Billing Account,Subscription,Azure-us-east-1
AZU-4196,2025-05-15,2025-05-16,Azure,Blob Storage,59,Hours,USD,4.72,4.1,241.94,USD,292.3,248.83,Az-Account,Billing Account,Subscription,Azure-us-east-1
AZU-3152,2025-05-15,2025-05-16,Azure,Functions,90,Hours,USD,2.05,1.86,167.76,USD,198.33,159.32,Az-Account,Billing Account,Subscription,Azure-us-east-1
GCP-5696,2025-05-15,2025-05-16,GCP,Compute Engine,62,Hours,USD,1.3,1.25,77.73,USD,85.8,65.67,GC-Account,Billing Account,Project,GCP-us-east-1
GCP-6839,2025-05-15,2025-05-16,GCP,Cloud Storage,36,Hours,USD,3.18,3.0,107.91,USD,125.59,91.27,GC-Account,Billing Account,Project,GCP-us-east-1
GCP-9381,2025-05-15,2025-05-16,GCP,Cloud Functions,58,Hours,USD,2.85,2.59,150.41,USD,173.68,131.74,GC-Account,Billing Account,Project,GCP-us-east-1
SNO-5721,2025-05-15,2025-05-16,Snowflake,Warehouse,24,Credit,USD,2.28,1.97,47.26,USD,60.12,43.92,Sn-Account,Billing Account,Subscription,Snowflake-us-east-1
SNO-9383,2025-05-15,2025-05-16,Snowflake,Storage,38,Credit,USD,3.05,2.8,106.43,USD,117.23,90.43,Sn-Account,Billing Account,Subscription,Snowflake-us-east-1
DAT-9033,2025-05-15,2025-05-16,Databricks,Jobs,56,Credit,USD,1.5,1.43,80.3,USD,89.4,78.67,Da-Account,Billing Account,Subscription,Databricks-us-east-1
DAT-1727,2025-05-15,2025-05-16,Databricks,Clusters,99,Credit,USD,0.8,0.76,75.61,USD,83.11,71.57,Da-Account,Billing Account,Subscription,Databricks-us-east-1
OPE-3457,2025-05-15,2025-05-16,OpenAI,GPT-4 API,33,Credit,USD,6.75,6.5,214.57,USD,238.62,188.44,Op-Account,Billing Account,Subscription,OpenAI-us-east-1
OPE-4513,2025-05-15,2025-05-16,OpenAI,Embedding API,67,Credit,USD,1.41,1.21,81.28,USD,97.71,78.69,Op-Account,Billing Account,Subscription,OpenAI-us-east-1
AWS-9593,2025-05-16,2025-05-17,AWS,EC2,47,Hours,USD,4.75,4.53,213.03,USD,233.18,190.44,AW-Account,Payer Account,Subscription,AWS-us-east-1
AWS-4159,2025-05-16,2025-05-17,AWS,S3,44,Hours,USD,2.94,2.52,110.88,USD,140.9,121.84,AW-Account,Payer Account,Subscription,AWS-us-east-1
AWS-5630,2025-05-16,2025-05-17,AWS,Lambda,75,Hours,USD,1.79,1.54,115.68,USD,139.62,113.59,AW-Account,Payer Account,Subscription,AWS-us-east-1
AZU-2204,2025-05-16,2025-05-17,Azure,VM,51,Hours,USD,1.43,1.25,63.54,USD,73.62,61.97,Az-Account,Billing Account,Subscription,Azure-us-east-1
AZU-3760,2025-05-16,2025-05-17,Azure,Blob Storage,99,Hours,USD,0.8,0.75,73.96,USD,84.02,74.27,Az-Account,Billing Account,Subscription,Azure-us-east-1
AZU-6820,2025-05-16,2025-05-17,Azure,Functions,92,Hours,USD,0.44,0.41,38.17,USD,43.96,36.96,Az-Account,Billing Account,Subscription,Azure-us-east-1
GCP-9557,2025-05-16,2025-05-17,GCP,Compute Engine,100,Hours,USD,1.13,1.05,105.14,USD,114.37,105.65,GC-Account,Billing Account,Project,GCP-us-east-1
GCP-9486,2025-05-16,2025-05-17,GCP,Cloud Storage,18,Hours,USD,14.98,14.06,253.07,USD,290.81,226.96,GC-Account,Billing Account,Project,GCP-us-east-1
GCP-6079,2025-05-16,2025-05-17,GCP,Cloud Functions,83,Hours,USD,1.06,0.94,78.16,USD,93.12,79.45,GC-Account,Billing Account,Project,GCP-us-east-1
SNO-9076,2025-05-16,2025-05-17,Snowflake,Warehouse,42,Credit,USD,3.05,2.84,119.12,USD,135.57,117.22,Sn-Account,Billing Account,Subscription,Snowflake-us-east-1
SNO-4566,2025-05-16,2025-05-17,Snowflake,Storage,16,Credit,USD,12.99,11.58,185.35,USD,225.7,172.82,Sn-Account,Billing Account,Subscription,Snowflake-us-east-1
DAT-9249,2025-05-16,2025-05-17,Databricks,Jobs,93,Credit,USD,1.21,1.14,105.96,USD,121.4,98.59,Da-Account,Billing Account,Subscription,Databricks-us-east-1
DAT-9282,2025-05-16,2025-05-17,Databricks,Clusters,91,Credit,USD,1.59,1.41,127.87,USD,154.34,119.5,Da-Account,Billing Account,Subscription,Databricks-us-east-1
OPE-7334,2025-05-16,2025-05-17,OpenAI,GPT-4 API,80,Credit,USD,0.5,0.45,35.8,USD,41.56,39.26,Op-Account,Billing Account,Subscription,OpenAI-us-east-1
OPE-9889,2025-05-16,2025-05-17,OpenAI,Embedding API,29,Credit,USD,6.56,6.35,184.2,USD,203.79,146.19,Op-Account,Billing Account,Subscription,OpenAI-us-east-1
AWS-1100,2025-05-17,2025-05-18,AWS,EC2,40,Hours,USD,2.03,1.97,78.8,USD,85.64,61.81,AW-Account,Payer Account,Subscription,AWS-us-east-1
AWS-7568,2025-05-17,2025-05-18,AWS,S3,45,Hours,USD,5.77,5.0,225.22,USD,285.23,209.59,AW-Account,Payer Account,Subscription,AWS-us-east-1
AWS-9043,2025-05-17,2025-05-18,AWS,Lambda,92,Hours,USD,2.43,2.29,210.75,USD,243.99,194.85,AW-Account,Payer Account,Subscription,AWS-us-east-1
AZU-2490,2025-05-17,2025-05-18,Azure,VM,76,Hours,USD,2.31,2.12,161.23,USD,181.87,158.33,Az-Account,Billing Account,Subscription,Azure-us-east-1
AZU-7365,2025-05-17,2025-05-18,Azure,Blob Storage,14,Hours,USD,1.68,1.44,20.09,USD,24.17,18.86,Az-Account,Billing Account,Subscription,Azure-us-east-1
AZU-2890,2025-05-17,2025-05-18,Azure,Functions,28,Hours,USD,6.06,5.39,150.8,USD,169.94,129.35,Az-Account,Billing Account,Subscription,Azure-us-east-1
GCP-6250,2025-05-17,2025-05-18,GCP,Compute Engine,49,Hours,USD,2.52,2.22,108.65,USD,130.71,93.18,GC-Account,Billing Account,Project,GCP-us-east-1
GCP-3510,2025-05-17,2025-05-18,GCP,Cloud Storage,87,Hours,USD,1.08,1.04,90.55,USD,94.27,82.52,GC-Account,Billing Account,Project,GCP-us-east-1
GCP-4444,2025-05-17,2025-05-18,GCP,Cloud Functions,24,Hours,USD,4.92,4.25,102.0,USD,125.64,96.26,GC-Account,Billing Account,Project,GCP-us-east-1
SNO-2316,2025-05-17,2025-05-18,Snowflake,Warehouse,75,Credit,USD,1.77,1.64,123.2,USD,137.12,120.35,Sn-Account,Billing Account,Subscription,Snowflake-us-east-1
SNO-4847,2025-05-17,2025-05-18,Snowflake,Storage,39,Credit,USD,3.28,2.91,113.55,USD,132.36,104.5,Sn-Account,Billing Account,Subscription,Snowflake-us-east-1
DAT-5558,2025-05-17,2025-05-18,Databricks,Jobs,43,Credit,USD,4.05,3.48,149.48,USD,177.13,152.41,Da-Account,Billing Account,Subscription,Databricks-us-east-1
DAT-6419,2025-05-17,2025-05-18,Databricks,Clusters,82,Credit,USD,1.02,1.0,81.62,USD,83.8,61.4,Da-Account,Billing Account,Subscription,Databricks-us-east-1
OPE-8383,2025-05-17,2025-05-18,OpenAI,GPT-4 API,76,Credit,USD,0.66,0.63,48.05,USD,54.13,48.82,Op-Account,Billing Account,Subscription,OpenAI-us-east-1
OPE-7198,2025-05-17,2025-05-18,OpenAI,Embedding API,30,Credit,USD,8.36,8.13,243.97,USD,273.35,195.99,Op-Account,Billing Account,Subscription,OpenAI-us-east-1
AWS-1125,2025-05-18,2025-05-19,AWS,EC2,19,Hours,USD,6.67,5.71,108.48,USD,136.47,108.05,AW-Account,Payer Account,Subscription,AWS-us-east-1
AWS-7862,2025-05-18,2025-05-19,AWS,S3,46,Hours,USD,3.73,3.38,155.62,USD,182.24,168.55,AW-Account,Payer Account,Subscription,AWS-us-east-1
AWS-2589,2025-05-18,2025-05-19,AWS,Lambda,37,Hours,USD,7.73,6.63,245.31,USD,290.52,223.7,AW-Account,Payer Account,Subscription,AWS-us-east-1
AZU-5542,2025-05-18,2025-05-19,Azure,VM,71,Hours,USD,2.34,2.16,153.19,USD,170.97,151.45,Az-Account,Billing Account,Subscription,Azure-us-east-1
AZU-1633,2025-05-18,2025-05-19,Azure,Blob Storage,56,Hours,USD,1.58,1.43,79.9,USD,88.41,69.92,Az-Account,Billing Account,Subscription,Azure-us-east-1
AZU-6848,2025-05-18,2025-05-19,Azure,Functions,23,Hours,USD,5.83,4.99,114.76,USD,144.1,130.58,Az-Account,Billing Account,Subscription,Azure-us-east-1
GCP-6744,2025-05-18,2025-05-19,GCP,Compute Engine,93,Hours,USD,2.79,2.7,251.51,USD,277.3,214.02,GC-Account,Billing Account,Project,GCP-us-east-1
GCP-8283,2025-05-18,2025-05-19,GCP,Cloud Storage,58,Hours,USD,3.41,3.22,186.97,USD,210.74,188.54,GC-Account,Billing Account,Project,GCP-us-east-1
GCP-8502,2025-05-18,2025-05-19,GCP,Cloud Functions,49,Hours,USD,1.64,1.53,74.9,USD,87.22,78.93,GC-Account,Billing Account,Project,GCP-us-east-1
SNO-1875,2025-05-18,2025-05-19,Snowflake,Warehouse,85,Credit,USD,1.55,1.51,128.02,USD,144.01,119.62,Sn-Account,Billing Account,Subscription,Snowflake-us-east-1
SNO-8096,2025-05-18,2025-05-19,Snowflake,Storage,72,Credit,USD,2.01,1.95,140.17,USD,145.27,109.86,Sn-Account,Billing Account,Subscription,Snowflake-us-east-1
DAT-3872,2025-05-18,2025-05-19,Databricks,Jobs,50,Credit,USD,4.71,4.19,209.43,USD,257.07,213.34,Da-Account,Billing Account,Subscription,Databricks-us-east-1
DAT-2204,2025-05-18,2025-05-19,Databricks,Clusters,25,Credit,USD,3.59,3.29,82.26,USD,92.48,69.3,Da-Account,Billing Account,Subscription,Databricks-us-east-1
OPE-3933,2025-05-18,2025-05-19,OpenAI,GPT-4 API,46,Credit,USD,2.24,1.94,89.47,USD,109.23,87.0,Op-Account,Billing Account,Subscription,OpenAI-us-east-1
OPE-7830,2025-05-18,2025-05-19,OpenAI,Embedding API,19,Credit,USD,12.07,11.42,217.03,USD,231.58,197.08,Op-Account,Billing Account,Subscription,OpenAI-us-east-1
AWS-8343,2025-05-19,2025-05-20,AWS,EC2,24,Hours,USD,7.46,6.63,159.17,USD,189.81,149.68,AW-Account,Payer Account,Subscription,AWS-us-east-1
AWS-8242,2025-05-19,2025-05-20,AWS,S3,88,Hours,USD,0.7,0.61,53.98,USD,65.18,60.34,AW-Account,Payer Account,Subscription,AWS-us-east-1
AWS-8907,2025-05-19,2025-05-20,AWS,Lambda,41,Hours,USD,5.15,4.48,183.77,USD,230.06,174.95,AW-Account,Payer Account,Subscription,AWS-us-east-1
AZU-3066,2025-05-19,2025-05-20,Azure,VM,46,Hours,USD,3.6,3.12,143.73,USD,166.73,150.7,Az-Account,Billing Account,Subscription,Azure-us-east-1
